,0,1,2,3,4
24896,96,519,-34.3,20.67,-20.26
24899,96,522,-36.47,25.29,-15.79
24902,96,525,-34.64,28.02,-20.37
24905,96,528,-28.41,27.65,-27.59
24908,96,531,-22.83,30.59,-36.73
24911,96,534,-26.7,34.27,-36.62
24914,96,537,-21.6,25.58,-48.11
24917,96,540,-17.47,32.11,-46.1
24920,96,543,-16.17,21.57,-52.07
24923,96,546,-17.11,22.7,-49.01
24926,96,549,-27.46,8.21,-51.86
24929,96,552,-29.02,12.82,-52.11
24932,96,555,-20.39,10.67,-51.98
24935,96,558,-35.75,9.18,-44.83
24938,96,561,-34.6,4.83,-43.24
24941,96,564,-37.05,7.26,-39.4
24944,96,567,-29.75,2.22,-42.91
24947,96,570,-37.0,8.77,-29.0
24950,96,573,-32.9,7.19,-30.93
24953,96,576,-27.49,7.13,-32.13
24956,96,579,-19.96,8.34,-29.87
24959,96,582,-19.07,9.85,-27.44
24962,96,585,-13.08,9.97,-28.89
24965,96,588,-10.44,6.24,-27.07
24968,96,591,-5.23,7.0,-26.38
24971,96,594,-1.24,13.11,-22.73
24974,96,597,-0.92,10.8,-22.07
24977,96,600,2.92,15.3,-20.39
24980,96,603,10.22,10.43,-20.21
24983,96,606,14.36,17.0,-15.9
24986,96,609,15.58,17.89,-17.29
24989,96,612,18.33,20.51,-16.78
24992,96,615,17.79,23.85,-18.34
24995,96,618,13.64,28.06,-19.89
24998,96,621,8.46,26.3,-23.7
25001,96,624,6.74,27.29,-27.62
25004,96,627,5.54,21.49,-31.49
25007,96,630,-2.96,23.24,-31.71
25010,96,633,-4.22,19.28,-34.16
25013,96,636,-6.94,12.9,-35.65
25016,96,639,-9.21,10.46,-34.57
25019,96,642,-16.64,13.33,-27.6
25022,96,645,-21.94,8.2,-26.0
25025,96,648,-22.08,3.5,-26.3
25028,96,651,-22.55,6.11,-27.26
25031,96,654,-27.58,4.21,-22.83
25034,96,657,-28.95,-3.42,-18.54
25037,96,660,-29.01,-7.45,-13.98
25040,96,663,-27.0,-12.9,-9.14
25043,96,666,-26.24,-15.32,2.96
25046,96,669,-25.09,-12.91,7.38
25049,96,672,-22.63,-8.61,18.32
25052,96,675,-25.36,-7.14,15.1
25055,96,678,-24.73,-5.25,20.96
25058,96,681,-25.21,-3.02,21.9
25061,96,684,-27.19,-0.6,22.65
25064,96,687,-27.86,1.08,23.09
25067,96,690,-22.75,3.44,29.8
25070,96,693,-24.05,8.31,25.51
25073,96,696,-20.75,12.75,25.8
25076,96,699,-17.33,20.54,13.25
25079,96,702,-12.11,20.4,10.99
25082,96,705,-7.59,21.29,2.36
25085,96,708,-2.9,20.76,-3.77
25088,96,711,3.74,17.61,-14.79
25091,96,714,7.29,13.77,-18.54
25094,96,717,8.91,10.8,-25.37
25097,96,720,12.98,5.15,-27.09
25100,96,723,15.11,-3.15,-26.02
25103,96,726,13.12,2.3,-27.48
25106,96,729,13.32,-1.14,-27.13
25109,96,732,14.47,-1.37,-25.14
25112,96,735,15.83,1.28,-23.05
25115,96,738,10.31,8.81,-25.45
25118,96,741,6.85,9.61,-29.99
25121,96,744,5.63,9.99,-33.28
25124,96,747,7.06,16.53,-37.63
25127,96,750,-0.5,21.95,-42.03
25130,96,753,-4.61,14.59,-49.69
25133,96,756,-3.74,14.07,-57.36
25136,96,759,3.1,9.95,-60.45
25139,96,762,-12.8,10.41,-63.54
25142,96,765,-16.89,-1.94,-64.19
25145,96,768,-18.46,-5.79,-60.54
25148,96,771,-20.85,-7.46,-56.71
25151,96,774,-23.48,1.09,-50.44
25154,96,777,-29.56,1.35,-44.12
25157,96,780,-36.63,4.01,-39.67
25160,96,783,-35.51,13.57,-45.98
25163,96,786,-43.01,23.1,-43.16
25166,96,789,-45.82,30.03,-48.49
25169,96,792,-49.21,24.2,-53.52
25172,96,795,-41.78,14.31,-64.57
25175,96,798,-44.85,18.83,-61.11
25178,96,801,-37.98,10.74,-62.29
25181,96,804,-36.04,-0.96,-58.65
25184,96,807,-18.18,0.36,-59.22
25187,96,810,-25.39,3.42,-50.19
25190,96,813,-16.43,0.27,-45.43
25193,96,816,-11.41,1.15,-42.67
25196,96,819,-6.64,4.64,-36.93
25199,96,822,-11.56,13.75,-33.73
25202,96,825,-3.61,22.09,-29.87
25205,96,828,-6.33,24.13,-32.65
25208,96,831,2.93,28.97,-33.31
25211,96,834,-2.29,36.24,-29.53
25214,96,837,-1.51,36.56,-33.11
25217,96,840,-2.72,38.55,-39.02
25220,96,843,-0.29,40.34,-42.7
25223,96,846,-7.15,45.94,-39.53
25226,96,849,-5.51,47.04,-41.69
25229,96,852,-9.14,43.91,-44.91
25232,96,855,2.36,36.22,-53.81
25235,96,858,-8.2,35.72,-49.76
25238,96,861,-10.21,30.06,-52.11
25241,96,864,-15.9,21.16,-50.88
25244,96,867,-12.87,17.26,-53.76
25247,96,870,-13.26,10.95,-53.99
26452,99,0,-28.6,-4.01,-14.41
26455,99,3,-28.09,1.71,-12.81
26458,99,6,-27.58,7.42,-11.22
26461,99,9,-23.65,12.0,-13.8
26464,99,12,-19.72,16.58,-16.38
26467,99,15,-18.82,18.9,-22.01
26470,99,18,-17.93,21.22,-27.64
26473,99,21,-16.01,18.11,-33.24
26476,99,24,-14.1,15.0,-38.84
26479,99,27,-17.03,11.69,-39.15
26482,99,30,-19.96,8.39,-39.46
26485,99,33,-26.04,10.31,-37.21
26488,99,36,-32.11,12.23,-34.96
26491,99,39,-33.66,10.22,-35.42
26494,99,42,-35.21,8.21,-35.89
26497,99,45,-34.58,11.29,-37.0
26500,99,48,-33.96,14.37,-38.11
26503,99,51,-29.75,12.05,-41.99
26506,99,54,-25.54,9.74,-45.86
26509,99,57,-23.92,7.8,-45.91
26512,99,60,-22.29,5.85,-45.96
26515,99,63,-20.44,7.88,-42.43
26518,99,66,-18.59,9.91,-38.9
26521,99,69,-15.14,13.82,-41.41
26524,99,72,-11.68,17.72,-43.91
26527,99,75,-12.21,15.4,-38.36
26530,99,78,-12.74,13.08,-32.81
26531,99,348,-17.79,1.98,-11.3
26534,99,351,-14.69,3.52,-12.93
26537,99,354,-16.4,5.39,-7.54
26540,99,357,-19.14,9.8,-4.13
26543,99,360,-20.88,11.9,-6.32
26546,99,363,-23.26,17.68,-7.13
26549,99,366,-24.44,21.85,-6.78
26552,99,369,-28.35,25.92,-12.84
26555,99,372,-26.29,30.8,-16.32
26558,99,375,-20.49,25.94,-31.52
26561,99,378,-23.97,32.32,-26.14
26564,99,381,-26.18,22.33,-39.38
26567,99,384,-19.42,23.97,-45.43
26570,99,387,-15.2,16.76,-46.77
26573,99,390,-17.83,7.97,-48.4
26576,99,393,-13.05,5.2,-43.76
26579,99,396,-16.06,-4.24,-41.68
26582,99,399,-10.13,-0.42,-40.77
26585,99,402,-14.23,-1.98,-38.47
26588,99,405,-11.93,-6.46,-38.22
26591,99,408,-11.81,-8.61,-37.64
26594,99,411,-3.72,-8.83,-38.85
26597,99,414,-12.27,-15.25,-35.16
26600,99,417,-16.62,-25.8,-26.57
26603,99,420,-13.91,-24.65,-26.76
26606,99,423,-12.13,-28.8,-19.69
26609,99,426,-16.93,-29.73,-10.16
26612,99,429,-17.94,-28.14,0.38
26615,99,432,-18.86,-23.87,11.1
26618,99,435,-24.34,-17.89,1.53
26621,99,438,-24.8,-12.64,11.98
26624,99,441,-26.79,-8.06,11.73
26627,99,444,-27.98,-5.2,10.92
26630,99,447,-30.58,-4.15,2.44
26633,99,450,-31.43,-4.87,3.02
26636,99,453,-29.62,-6.35,6.34
26639,99,456,-29.93,-4.62,5.58
26642,99,459,-29.15,0.35,-5.92
26645,99,462,-29.87,1.68,3.95
26648,99,465,-28.83,5.83,-1.3
26651,99,468,-29.64,8.45,-4.93
26654,99,471,-26.06,8.21,-18.12
26657,99,474,-28.82,7.63,-14.71
26660,99,477,-28.25,5.27,-20.02
26663,99,480,-25.55,-2.15,-19.61
26666,99,483,-23.57,2.57,-24.18
26669,99,486,-27.9,-1.69,-18.01
26672,99,489,-25.59,-2.47,-15.19
26675,99,492,-26.17,-3.34,-11.53
26678,99,495,-22.43,2.21,-15.29
26681,99,498,-25.75,3.54,-7.75
26684,99,501,-28.24,7.25,-6.17
26687,99,504,-28.34,12.38,-8.58
26690,99,507,-30.39,16.34,-14.7
26693,99,510,-33.51,16.61,-12.95
26696,99,513,-34.86,19.07,-18.24
26699,99,516,-37.98,16.8,-17.6
26702,99,519,-34.3,20.67,-20.26
26705,99,522,-36.47,25.29,-15.79
26708,99,525,-34.64,28.02,-20.37
26711,99,528,-28.41,27.65,-27.59
26714,99,531,-22.83,30.59,-36.73
26717,99,534,-26.7,34.27,-36.62
26720,99,537,-21.6,25.58,-48.11
26723,99,540,-17.47,32.11,-46.1
26726,99,543,-16.17,21.57,-52.07
26729,99,546,-17.11,22.7,-49.01
26732,99,549,-27.46,8.21,-51.86
26735,99,552,-29.02,12.82,-52.11
26738,99,555,-20.39,10.67,-51.98
26741,99,558,-35.75,9.18,-44.83
26744,99,561,-34.6,4.83,-43.24
26747,99,564,-37.05,7.26,-39.4
26750,99,567,-29.75,2.22,-42.91
26753,99,570,-37.0,8.77,-29.0
26756,99,573,-32.9,7.19,-30.93
26759,99,576,-27.49,7.13,-32.13
26762,99,579,-19.96,8.34,-29.87
26765,99,582,-19.07,9.85,-27.44
26768,99,585,-13.08,9.97,-28.89
26771,99,588,-10.44,6.24,-27.07
26774,99,591,-5.23,7.0,-26.38
26777,99,594,-1.24,13.11,-22.73
26780,99,597,-0.92,10.8,-22.07
26783,99,600,2.92,15.3,-20.39
26786,99,603,10.22,10.43,-20.21
26789,99,606,14.36,17.0,-15.9
26792,99,609,15.58,17.89,-17.29
26795,99,612,18.33,20.51,-16.78
26798,99,615,17.79,23.85,-18.34
26801,99,618,13.64,28.06,-19.89
26804,99,621,8.46,26.3,-23.7
26807,99,624,6.74,27.29,-27.62
26810,99,627,5.54,21.49,-31.49
26813,99,630,-2.96,23.24,-31.71
26816,99,633,-4.22,19.28,-34.16
26819,99,636,-6.94,12.9,-35.65
26822,99,639,-9.21,10.46,-34.57
26825,99,642,-16.64,13.33,-27.6
26828,99,645,-21.94,8.2,-26.0
26831,99,648,-22.08,3.5,-26.3
26834,99,651,-22.55,6.11,-27.26
26837,99,654,-27.58,4.21,-22.83
26840,99,657,-28.95,-3.42,-18.54
26843,99,660,-29.01,-7.45,-13.98
26846,99,663,-27.0,-12.9,-9.14
26849,99,666,-26.24,-15.32,2.96
26852,99,669,-25.09,-12.91,7.38
26855,99,672,-22.63,-8.61,18.32
26858,99,675,-25.36,-7.14,15.1
26861,99,678,-24.73,-5.25,20.96
26864,99,681,-25.21,-3.02,21.9
26867,99,684,-27.19,-0.6,22.65
26870,99,687,-27.86,1.08,23.09
26873,99,690,-22.75,3.44,29.8
26876,99,693,-24.05,8.31,25.51
26879,99,696,-20.75,12.75,25.8
26882,99,699,-17.33,20.54,13.25
26885,99,702,-12.11,20.4,10.99
26888,99,705,-7.59,21.29,2.36
26891,99,708,-2.9,20.76,-3.77
26894,99,711,3.74,17.61,-14.79
26897,99,714,7.29,13.77,-18.54
26900,99,717,8.91,10.8,-25.37
26903,99,720,12.98,5.15,-27.09
26906,99,723,15.11,-3.15,-26.02
26909,99,726,13.12,2.3,-27.48
26912,99,729,13.32,-1.14,-27.13
26915,99,732,14.47,-1.37,-25.14
26918,99,735,15.83,1.28,-23.05
26921,99,738,10.31,8.81,-25.45
26924,99,741,6.85,9.61,-29.99
26927,99,744,5.63,9.99,-33.28
26930,99,747,7.06,16.53,-37.63
26933,99,750,-0.5,21.95,-42.03
26936,99,753,-4.61,14.59,-49.69
26939,99,756,-3.74,14.07,-57.36
26942,99,759,3.1,9.95,-60.45
26945,99,762,-12.8,10.41,-63.54
26948,99,765,-16.89,-1.94,-64.19
26951,99,768,-18.46,-5.79,-60.54
26954,99,771,-20.85,-7.46,-56.71
26957,99,774,-23.48,1.09,-50.44
26960,99,777,-29.56,1.35,-44.12
26963,99,780,-36.63,4.01,-39.67
26966,99,783,-35.51,13.57,-45.98
26969,99,786,-43.01,23.1,-43.16
26972,99,789,-45.82,30.03,-48.49
26975,99,792,-49.21,24.2,-53.52
26978,99,795,-41.78,14.31,-64.57
26981,99,798,-44.85,18.83,-61.11
26984,99,801,-37.98,10.74,-62.29
26987,99,804,-36.04,-0.96,-58.65
26990,99,807,-18.18,0.36,-59.22
26993,99,810,-25.39,3.42,-50.19
26996,99,813,-16.43,0.27,-45.43
26999,99,816,-11.41,1.15,-42.67
27002,99,819,-6.64,4.64,-36.93
27005,99,822,-11.56,13.75,-33.73
27008,99,825,-3.61,22.09,-29.87
27011,99,828,-6.33,24.13,-32.65
27014,99,831,2.93,28.97,-33.31
27017,99,834,-2.29,36.24,-29.53
27020,99,837,-1.51,36.56,-33.11
27023,99,840,-2.72,38.55,-39.02
27026,99,843,-0.29,40.34,-42.7
27029,99,846,-7.15,45.94,-39.53
27032,99,849,-5.51,47.04,-41.69
27035,99,852,-9.14,43.91,-44.91
27038,99,855,2.36,36.22,-53.81
27041,99,858,-8.2,35.72,-49.76
27044,99,861,-10.21,30.06,-52.11
27047,99,864,-15.9,21.16,-50.88
27050,99,867,-12.87,17.26,-53.76
27053,99,870,-13.26,10.95,-53.99
28258,102,0,-26.38,-2.35,-12.25
28261,102,3,-24.86,3.47,-11.67
28264,102,6,-23.34,9.29,-11.09
28267,102,9,-20.06,14.05,-14.55
28270,102,12,-16.78,18.81,-18.01
28273,102,15,-14.98,20.34,-24.06
28276,102,18,-13.19,21.87,-30.11
28279,102,21,-15.27,18.84,-33.23
28282,102,24,-17.35,15.81,-36.36
28285,102,27,-19.24,14.44,-37.7
28288,102,30,-21.12,13.08,-39.03
28291,102,33,-23.45,9.9,-39.09
28294,102,36,-25.77,6.73,-39.14
28297,102,39,-28.68,6.27,-38.9
28300,102,42,-31.59,5.82,-38.66
28303,102,45,-32.89,10.39,-37.94
28306,102,48,-34.18,14.97,-37.22
28309,102,51,-33.69,14.74,-38.48
28312,102,54,-33.2,14.51,-39.74
28315,102,57,-32.44,17.56,-38.46
28318,102,60,-31.68,20.62,-37.19
28321,102,63,-27.97,19.81,-36.56
28324,102,66,-24.26,19.0,-35.93
28327,102,69,-21.61,20.92,-42.18
28330,102,72,-18.96,22.84,-48.43
28333,102,75,-12.23,17.4,-43.34
28336,102,78,-5.51,11.96,-38.25
28337,102,348,-17.79,1.98,-11.3
28340,102,351,-14.69,3.52,-12.93
28343,102,354,-16.4,5.39,-7.54
28346,102,357,-19.14,9.8,-4.13
28349,102,360,-20.88,11.9,-6.32
28352,102,363,-23.26,17.68,-7.13
28355,102,366,-24.44,21.85,-6.78
28358,102,369,-28.35,25.92,-12.84
28361,102,372,-26.29,30.8,-16.32
28364,102,375,-20.49,25.94,-31.52
28367,102,378,-23.97,32.32,-26.14
28370,102,381,-26.18,22.33,-39.38
28373,102,384,-19.42,23.97,-45.43
28376,102,387,-15.2,16.76,-46.77
28379,102,390,-17.83,7.97,-48.4
28382,102,393,-13.05,5.2,-43.76
28385,102,396,-16.06,-4.24,-41.68
28388,102,399,-10.13,-0.42,-40.77
28391,102,402,-14.23,-1.98,-38.47
28394,102,405,-11.93,-6.46,-38.22
28397,102,408,-11.81,-8.61,-37.64
28400,102,411,-3.72,-8.83,-38.85
28403,102,414,-12.27,-15.25,-35.16
28406,102,417,-16.62,-25.8,-26.57
28409,102,420,-13.91,-24.65,-26.76
28412,102,423,-12.13,-28.8,-19.69
28415,102,426,-16.93,-29.73,-10.16
28418,102,429,-17.94,-28.14,0.38
28421,102,432,-18.86,-23.87,11.1
28424,102,435,-24.34,-17.89,1.53
28427,102,438,-24.8,-12.64,11.98
28430,102,441,-26.79,-8.06,11.73
28433,102,444,-27.98,-5.2,10.92
28436,102,447,-30.58,-4.15,2.44
28439,102,450,-31.43,-4.87,3.02
28442,102,453,-29.62,-6.35,6.34
28445,102,456,-29.93,-4.62,5.58
28448,102,459,-29.15,0.35,-5.92
28451,102,462,-29.87,1.68,3.95
28454,102,465,-28.83,5.83,-1.3
28457,102,468,-29.64,8.45,-4.93
28460,102,471,-26.06,8.21,-18.12
28463,102,474,-28.82,7.63,-14.71
28466,102,477,-28.25,5.27,-20.02
28469,102,480,-25.55,-2.15,-19.61
28472,102,483,-23.57,2.57,-24.18
28475,102,486,-27.9,-1.69,-18.01
28478,102,489,-25.59,-2.47,-15.19
28481,102,492,-26.17,-3.34,-11.53
28484,102,495,-22.43,2.21,-15.29
28487,102,498,-25.75,3.54,-7.75
28490,102,501,-28.24,7.25,-6.17
28493,102,504,-28.34,12.38,-8.58
28496,102,507,-30.39,16.34,-14.7
28499,102,510,-33.51,16.61,-12.95
28502,102,513,-34.86,19.07,-18.24
28505,102,516,-37.98,16.8,-17.6
28508,102,519,-34.3,20.67,-20.26
28511,102,522,-36.47,25.29,-15.79
28514,102,525,-34.64,28.02,-20.37
28517,102,528,-28.41,27.65,-27.59
28520,102,531,-22.83,30.59,-36.73
28523,102,534,-26.7,34.27,-36.62
28526,102,537,-21.6,25.58,-48.11
28529,102,540,-17.47,32.11,-46.1
28532,102,543,-16.17,21.57,-52.07
28535,102,546,-17.11,22.7,-49.01
28538,102,549,-27.46,8.21,-51.86
28541,102,552,-29.02,12.82,-52.11
28544,102,555,-20.39,10.67,-51.98
28547,102,558,-35.75,9.18,-44.83
28550,102,561,-34.6,4.83,-43.24
28553,102,564,-37.05,7.26,-39.4
28556,102,567,-29.75,2.22,-42.91
28559,102,570,-37.0,8.77,-29.0
28562,102,573,-32.9,7.19,-30.93
28565,102,576,-27.49,7.13,-32.13
28568,102,579,-19.96,8.34,-29.87
28571,102,582,-19.07,9.85,-27.44
28574,102,585,-13.08,9.97,-28.89
28577,102,588,-10.44,6.24,-27.07
28580,102,591,-5.23,7.0,-26.38
28583,102,594,-1.24,13.11,-22.73
28586,102,597,-0.92,10.8,-22.07
28589,102,600,2.92,15.3,-20.39
28592,102,603,10.22,10.43,-20.21
28595,102,606,14.36,17.0,-15.9
28598,102,609,15.58,17.89,-17.29
28601,102,612,18.33,20.51,-16.78
28604,102,615,17.79,23.85,-18.34
28607,102,618,13.64,28.06,-19.89
28610,102,621,8.46,26.3,-23.7
28613,102,624,6.74,27.29,-27.62
28616,102,627,5.54,21.49,-31.49
28619,102,630,-2.96,23.24,-31.71
28622,102,633,-4.22,19.28,-34.16
28625,102,636,-6.94,12.9,-35.65
28628,102,639,-9.21,10.46,-34.57
28631,102,642,-16.64,13.33,-27.6
28634,102,645,-21.94,8.2,-26.0
28637,102,648,-22.08,3.5,-26.3
28640,102,651,-22.55,6.11,-27.26
28643,102,654,-27.58,4.21,-22.83
28646,102,657,-28.95,-3.42,-18.54
28649,102,660,-29.01,-7.45,-13.98
28652,102,663,-27.0,-12.9,-9.14
28655,102,666,-26.24,-15.32,2.96
28658,102,669,-25.09,-12.91,7.38
28661,102,672,-22.63,-8.61,18.32
28664,102,675,-25.36,-7.14,15.1
28667,102,678,-24.73,-5.25,20.96
28670,102,681,-25.21,-3.02,21.9
28673,102,684,-27.19,-0.6,22.65
28676,102,687,-27.86,1.08,23.09
28679,102,690,-22.75,3.44,29.8
28682,102,693,-24.05,8.31,25.51
28685,102,696,-20.75,12.75,25.8
28688,102,699,-17.33,20.54,13.25
28691,102,702,-12.11,20.4,10.99
28694,102,705,-7.59,21.29,2.36
28697,102,708,-2.9,20.76,-3.77
28700,102,711,3.74,17.61,-14.79
28703,102,714,7.29,13.77,-18.54
28706,102,717,8.91,10.8,-25.37
28709,102,720,12.98,5.15,-27.09
28712,102,723,15.11,-3.15,-26.02
28715,102,726,13.12,2.3,-27.48
28718,102,729,13.32,-1.14,-27.13
28721,102,732,14.47,-1.37,-25.14
28724,102,735,15.83,1.28,-23.05
28727,102,738,10.31,8.81,-25.45
28730,102,741,6.85,9.61,-29.99
28733,102,744,5.63,9.99,-33.28
28736,102,747,7.06,16.53,-37.63
28739,102,750,-0.5,21.95,-42.03
28742,102,753,-4.61,14.59,-49.69
28745,102,756,-3.74,14.07,-57.36
28748,102,759,3.1,9.95,-60.45
28751,102,762,-12.8,10.41,-63.54
28754,102,765,-16.89,-1.94,-64.19
28757,102,768,-18.46,-5.79,-60.54
28760,102,771,-20.85,-7.46,-56.71
28763,102,774,-23.48,1.09,-50.44
28766,102,777,-29.56,1.35,-44.12
28769,102,780,-36.63,4.01,-39.67
28772,102,783,-35.51,13.57,-45.98
28775,102,786,-43.01,23.1,-43.16
28778,102,789,-45.82,30.03,-48.49
28781,102,792,-49.21,24.2,-53.52
28784,102,795,-41.78,14.31,-64.57
28787,102,798,-44.85,18.83,-61.11
28790,102,801,-37.98,10.74,-62.29
28793,102,804,-36.04,-0.96,-58.65
28796,102,807,-18.18,0.36,-59.22
28799,102,810,-25.39,3.42,-50.19
28802,102,813,-16.43,0.27,-45.43
28805,102,816,-11.41,1.15,-42.67
28808,102,819,-6.64,4.64,-36.93
28811,102,822,-11.56,13.75,-33.73
28814,102,825,-3.61,22.09,-29.87
28817,102,828,-6.33,24.13,-32.65
28820,102,831,2.93,28.97,-33.31
28823,102,834,-2.29,36.24,-29.53
28826,102,837,-1.51,36.56,-33.11
28829,102,840,-2.72,38.55,-39.02
28832,102,843,-0.29,40.34,-42.7
28835,102,846,-7.15,45.94,-39.53
28838,102,849,-5.51,47.04,-41.69
28841,102,852,-9.14,43.91,-44.91
28844,102,855,2.36,36.22,-53.81
28847,102,858,-8.2,35.72,-49.76
28850,102,861,-10.21,30.06,-52.11
28853,102,864,-15.9,21.16,-50.88
28856,102,867,-12.87,17.26,-53.76
28859,102,870,-13.26,10.95,-53.99
30064,105,0,-18.96,-0.62,-7.43
30067,105,3,-18.23,5.52,-6.41
30070,105,6,-17.5,11.67,-5.39
30073,105,9,-15.91,17.01,-9.04
30076,105,12,-14.31,22.35,-12.69
30079,105,15,-14.37,21.7,-21.97
30082,105,18,-14.43,21.06,-31.25
30085,105,21,-16.7,19.14,-34.43
30088,105,24,-18.97,17.21,-37.6
30091,105,27,-20.59,14.09,-36.71
30094,105,30,-22.22,10.97,-35.83
30097,105,33,-26.0,7.97,-33.53
30100,105,36,-29.79,4.97,-31.23
30103,105,39,-31.22,3.39,-31.78
30106,105,42,-32.66,1.81,-32.34
30109,105,45,-35.52,7.33,-31.79
30112,105,48,-38.38,12.84,-31.25
30115,105,51,-40.74,15.52,-26.66
30118,105,54,-43.09,18.21,-22.06
30121,105,57,-39.08,19.03,-27.34
30124,105,60,-35.07,19.85,-32.62
30127,105,63,-29.75,20.06,-35.58
30130,105,66,-24.43,20.27,-38.54
30133,105,69,-22.26,20.94,-45.93
30136,105,72,-20.08,21.62,-53.32
30139,105,75,-15.88,17.82,-48.26
30142,105,78,-11.67,14.02,-43.2
30143,105,348,-20.91,0.77,-14.3
30146,105,351,-18.86,1.73,-15.35
30149,105,354,-20.46,4.63,-12.62
30152,105,357,-24.48,8.04,-6.57
30155,105,360,-26.33,10.12,-5.47
30158,105,363,-26.87,16.37,-9.18
30161,105,366,-29.3,20.91,-6.44
30164,105,369,-31.77,26.14,-11.82
30167,105,372,-31.59,30.6,-14.0
30170,105,375,-26.78,29.12,-30.74
30173,105,378,-31.31,31.62,-28.54
30176,105,381,-29.42,30.11,-37.96
30179,105,384,-31.33,25.69,-41.16
30182,105,387,-15.45,18.38,-52.66
30185,105,390,-26.13,14.33,-49.52
30188,105,393,-20.4,7.14,-49.12
30191,105,396,-25.91,-3.93,-45.32
30194,105,399,-16.54,-2.57,-46.93
30197,105,402,-20.27,4.52,-43.36
30200,105,405,-20.52,-4.94,-43.7
30203,105,408,-18.1,-10.13,-43.23
30206,105,411,-13.23,-14.6,-42.33
30209,105,414,-19.53,-12.66,-40.83
30212,105,417,-19.09,-24.12,-33.92
30215,105,420,-18.38,-23.35,-32.02
30218,105,423,-14.29,-27.93,-25.07
30221,105,426,-18.91,-30.22,-14.78
30224,105,429,-19.7,-29.57,0.91
30227,105,432,-19.5,-26.65,6.99
30230,105,435,-23.53,-18.78,8.74
30233,105,438,-24.89,-15.45,10.5
30236,105,441,-24.97,-8.83,14.43
30239,105,444,-26.07,-6.94,11.49
30242,105,447,-28.89,-3.95,4.36
30245,105,450,-29.13,-4.59,5.4
30248,105,453,-28.41,-5.17,4.8
30251,105,456,-28.98,-4.28,4.98
30254,105,459,-29.35,1.37,-4.28
30257,105,462,-29.72,3.6,2.98
30260,105,465,-29.15,6.94,-1.42
30263,105,468,-29.88,9.88,-4.04
30266,105,471,-27.21,8.45,-16.46
30269,105,474,-29.92,9.03,-14.69
30272,105,477,-28.49,6.15,-20.14
30275,105,480,-28.36,-0.3,-20.69
30278,105,483,-26.49,1.44,-23.01
30281,105,486,-30.39,-0.87,-16.97
30284,105,489,-26.6,1.03,-17.33
30287,105,492,-28.33,-0.56,-12.65
30290,105,495,-25.6,2.06,-14.61
30293,105,498,-27.63,4.67,-9.71
30296,105,501,-28.72,7.75,-7.76
30299,105,504,-29.68,10.81,-7.98
30302,105,507,-31.35,13.59,-12.17
30305,105,510,-35.09,15.63,-10.5
30308,105,513,-35.84,16.1,-12.72
30311,105,516,-37.65,18.32,-12.43
30314,105,519,-33.45,23.15,-18.89
30317,105,522,-35.97,29.02,-13.68
30320,105,525,-34.78,32.07,-20.1
30323,105,528,-30.55,32.35,-31.28
30326,105,531,-24.2,32.72,-41.61
30329,105,534,-25.49,39.89,-39.74
30332,105,537,-23.72,26.95,-52.44
30335,105,540,-22.31,26.66,-53.01
30338,105,543,-21.15,20.04,-57.58
30341,105,546,-26.09,20.85,-53.86
30344,105,549,-30.86,9.74,-55.94
30347,105,552,-36.73,6.05,-51.51
30350,105,555,-28.3,4.43,-53.35
30353,105,558,-37.9,10.02,-45.85
30356,105,561,-38.3,4.16,-40.58
30359,105,564,-40.71,6.15,-34.73
30362,105,567,-35.6,4.67,-37.33
30365,105,570,-40.94,11.4,-24.27
30368,105,573,-37.17,11.91,-28.06
30371,105,576,-33.92,14.44,-25.81
30374,105,579,-27.54,11.56,-29.75
30377,105,582,-22.73,17.26,-27.41
30380,105,585,-17.13,15.62,-29.77
30383,105,588,-13.35,13.35,-30.38
30386,105,591,-7.13,11.68,-29.52
30389,105,594,-3.67,16.34,-25.84
30392,105,597,-1.88,17.43,-25.06
30395,105,600,-0.14,18.21,-25.5
30398,105,603,10.3,14.59,-26.31
30401,105,606,14.01,19.1,-23.22
30404,105,609,14.19,15.96,-26.77
30407,105,612,15.2,22.17,-27.0
30410,105,615,17.6,21.33,-28.29
30413,105,618,15.93,26.54,-27.36
30416,105,621,10.0,23.86,-31.14
30419,105,624,8.75,22.09,-34.09
30422,105,627,8.85,17.68,-35.89
30425,105,630,-0.39,20.18,-37.19
30428,105,633,0.9,23.16,-34.43
30431,105,636,-4.47,14.71,-37.84
30434,105,639,-4.23,9.0,-35.67
30437,105,642,-12.07,10.11,-29.78
30440,105,645,-16.22,8.04,-26.83
30443,105,648,-16.89,3.06,-25.32
30446,105,651,-16.89,4.41,-24.84
30449,105,654,-21.56,3.18,-20.29
30452,105,657,-22.46,-2.17,-17.23
30455,105,660,-21.28,-6.77,-11.34
30458,105,663,-20.61,-10.33,-7.22
30461,105,666,-18.68,-12.65,2.57
30464,105,669,-17.13,-11.0,6.61
30467,105,672,-15.01,-8.47,13.84
30470,105,675,-17.2,-5.96,14.85
30473,105,678,-15.12,-5.34,20.8
30476,105,681,-15.72,-1.31,23.13
30479,105,684,-17.3,1.09,24.7
30482,105,687,-18.82,4.53,25.35
30485,105,690,-15.56,3.98,29.96
30488,105,693,-16.17,13.75,26.33
30491,105,696,-12.41,19.72,24.77
30494,105,699,-10.85,24.37,14.36
30497,105,702,-5.97,25.55,9.86
